amplitude,ra_deg,dec_deg,monopole,n_pixels,amplitude_std,axis_ra_std_deg,axis_dec_std_deg,null_p_value,null_permutations,poisson_p_value,poisson_mocks,block_null_p_value,block_null_mocks,block_null_regions,jackknife_regions,jackknife_amplitude_std,jackknife_amplitude_min,jackknife_amplitude_max,jackknife_axis_median_shift_deg,jackknife_axis_max_shift_deg,tracer,z_min,z_max,n_data,n_random,vector_x,vector_y,vector_z,region,synthetic,data_source,random_source,map_path,nside,artifact_label,bootstrap_samples,weight_mode
0.00991080220856926,120.9681447934818,80.96188419457759,-0.003297467071794905,648,0.008976635618401832,103.59219288278868,33.70963571739629,0.977004599080184,5000,0.5286942611477704,5000,0.6530693861227754,5000,48,12,0.0025402799000757083,0.007372058275955487,0.017632602611844937,22.66969186732006,67.40802113301565,QSO,1.5,2.1,281438,4119954,-0.000801122052493161,0.0013349716549318602,0.009787750229491911,NGC,False,/Users/i.mikhailov/Desktop/work/cosmo/cosmo_genesis_gradient/data/raw/QSO_NGC_clustering.dat.fits,/Users/i.mikhailov/Desktop/work/cosmo/cosmo_genesis_gradient/data/raw/QSO_NGC_0_clustering.ran.fits,/Users/i.mikhailov/Desktop/work/cosmo/cosmo_genesis_gradient/data/processed/QSO_NGC_z1p500_2p100_nside16_qso_highz_region_split_map.npz,16,qso_highz_region_split,80,desi
0.006318934140538201,339.2859298524847,44.40534506745284,0.001156109217615178,647,0.008938352708729991,79.15599373277952,43.1122049581397,0.9852029594081184,5000,0.8400319936012798,5000,0.876624675064987,5000,48,12,0.0012487741598103455,0.004444993725754287,0.008683374720664699,23.97108503509655,54.20820237001846,QSO,2.1,3.5,237306,3473903,0.004222476782190581,-0.001596726098550724,0.004421547722520669,NGC,False,/Users/i.mikhailov/Desktop/work/cosmo/cosmo_genesis_gradient/data/raw/QSO_NGC_clustering.dat.fits,/Users/i.mikhailov/Desktop/work/cosmo/cosmo_genesis_gradient/data/raw/QSO_NGC_0_clustering.ran.fits,/Users/i.mikhailov/Desktop/work/cosmo/cosmo_genesis_gradient/data/processed/QSO_NGC_z2p100_3p500_nside16_qso_highz_region_split_map.npz,16,qso_highz_region_split,80,desi
0.018967910209268638,187.96607505580786,-54.34049191119073,0.010393508899201475,371,0.015829142518185794,68.80924681587516,33.98610326394121,0.9788042391521695,5000,0.5140971805638872,5000,0.7658468306338733,5000,48,12,0.0054181108245099675,0.014241241351709425,0.03345326726717088,22.236772159673095,89.91693373448825,QSO,1.5,2.1,151020,2287058,-0.010950965413210119,-0.0015324462091969083,-0.015411345912718694,SGC,False,/Users/i.mikhailov/Desktop/work/cosmo/cosmo_genesis_gradient/data/raw/QSO_SGC_clustering.dat.fits,/Users/i.mikhailov/Desktop/work/cosmo/cosmo_genesis_gradient/data/raw/QSO_SGC_0_clustering.ran.fits,/Users/i.mikhailov/Desktop/work/cosmo/cosmo_genesis_gradient/data/processed/QSO_SGC_z1p500_2p100_nside16_qso_highz_region_split_map.npz,16,qso_highz_region_split,80,desi
0.017124677876945237,263.0959151858915,-0.8897511464716275,0.004856851658590848,371,0.014429240735186474,56.37310252437772,28.829814263241058,0.97000599880024,5000,0.6308738252349531,5000,0.7870425914817036,5000,48,12,0.002363495898861521,0.01593807600063746,0.023713188904516833,17.674206697751437,45.33915896927439,QSO,2.1,3.5,129254,1957439,-0.0020582684927499574,-0.016998453158873605,-0.00026591992492178953,SGC,False,/Users/i.mikhailov/Desktop/work/cosmo/cosmo_genesis_gradient/data/raw/QSO_SGC_clustering.dat.fits,/Users/i.mikhailov/Desktop/work/cosmo/cosmo_genesis_gradient/data/raw/QSO_SGC_0_clustering.ran.fits,/Users/i.mikhailov/Desktop/work/cosmo/cosmo_genesis_gradient/data/processed/QSO_SGC_z2p100_3p500_nside16_qso_highz_region_split_map.npz,16,qso_highz_region_split,80,desi
